Source,Destination,Protocol,Length,Type,Duration,Label
37451,1337,1,1400,0,0.000107,Trojan
37451,1337,1,1400,0,0.000158,Trojan
37451,1337,1,1400,0,0.000053,Trojan
37451,1337,1,1400,0,0.000251,Trojan
1337,37451,1,52,1,0.000095,Trojan
37451,1337,1,1400,0,0.000117,Trojan
1337,37451,1,52,1,0.000014,Trojan
37451,1337,1,1400,0,0.000028,Trojan
37451,1337,1,1400,0,0.000061,Trojan
37451,1337,1,1400,0,0.000036,Trojan
1337,37451,1,52,1,0.000333,Trojan
1337,37451,1,52,1,0.000198,Trojan
37451,1337,1,1400,0,0.000781,Trojan
37451,1337,1,1400,0,0.000054,Trojan
1337,37451,1,52,1,0.000531,Trojan
37451,1337,1,1400,0,0.000489,Trojan
37451,1337,1,1400,0,0.000053,Trojan
37451,1337,1,1400,0,0.000257,Trojan
37451,1337,1,1400,0,0.000182,Trojan
37451,1337,1,1400,0,0.000054,Trojan
37451,1337,1,481,0,0.000036,Trojan
1337,37451,1,52,1,0.000084,Trojan
1337,37451,1,52,1,0.000359,Trojan
1337,37451,1,52,1,0.000049,Trojan
37451,1337,1,1400,0,0.093237,Trojan
37451,1337,1,1400,0,0.000061,Trojan
37451,1337,1,1400,0,0.000084,Trojan
37451,1337,1,1400,0,0.000269,Trojan
37451,1337,1,1400,0,0.000057,Trojan
37451,1337,1,1400,0,0.000037,Trojan
37451,1337,1,1400,0,0.000284,Trojan
37451,1337,1,1400,0,0.000059,Trojan
37451,1337,1,1400,0,0.000435,Trojan
37451,1337,1,1400,0,0.000063,Trojan
1337,37451,1,52,1,0.000192,Trojan
1337,37451,1,52,1,0.000009,Trojan
37451,1337,1,1400,0,0.000117,Trojan
37451,1337,1,1400,0,0.000051,Trojan
37451,1337,1,1400,0,0.000037,Trojan
37451,1337,1,1400,0,0.000035,Trojan
1337,37451,1,52,1,0.000307,Trojan
37451,1337,1,1400,0,0.000028,Trojan
37451,1337,1,1400,0,0.0001,Trojan
37451,1337,1,1400,0,0.00004,Trojan
1337,37451,1,52,1,0.00021,Trojan
1337,37451,1,52,1,0.000199,Trojan
1337,37451,1,52,1,0.000104,Trojan
37451,1337,1,1400,0,0.005775,Trojan
37451,1337,1,1400,0,0.000061,Trojan
37451,1337,1,1400,0,0.00028,Trojan
37451,1337,1,1400,0,0.00006,Trojan
37451,1337,1,1400,0,0.000034,Trojan
37451,1337,1,1400,0,0.000222,Trojan
37451,1337,1,1400,0,0.000212,Trojan
1337,37451,1,52,1,0.000015,Trojan
1337,37451,1,52,1,0.000189,Trojan
37451,1337,1,1400,0,0.000256,Trojan
37451,1337,1,1400,0,0.000077,Trojan
1337,37451,1,52,1,0.000122,Trojan
37451,1337,1,1400,0,0.000106,Trojan
37451,1337,1,1400,0,0.000301,Trojan
37451,1337,1,1400,0,0.000053,Trojan
37451,1337,1,1400,0,0.000069,Trojan
37451,1337,1,1400,0,0.000048,Trojan
1337,37451,1,52,1,0.000077,Trojan
37451,1337,1,1400,0,0.000113,Trojan
37451,1337,1,1400,0,0.000201,Trojan
37451,1337,1,1400,0,0.000053,Trojan
37451,1337,1,1400,0,0.000033,Trojan
37451,1337,1,1400,0,0.000145,Trojan
1337,37451,1,52,1,0.000079,Trojan
37451,1337,1,1400,0,0.000115,Trojan
1337,37451,1,52,1,0.000064,Trojan
1337,37451,1,52,1,0.000125,Trojan
37451,1337,1,1400,0,0.000268,Trojan
37451,1337,1,1400,0,0.000048,Trojan
1337,37451,1,52,1,0.00008,Trojan
37451,1337,1,1400,0,0.00012,Trojan
37451,1337,1,1400,0,0.000141,Trojan
37451,1337,1,1400,0,0.00005,Trojan
37451,1337,1,1400,0,0.000255,Trojan
1337,37451,1,52,1,0.000105,Trojan
37451,1337,1,1400,0,0.0001,Trojan
37451,1337,1,550,0,0.000035,Trojan
1337,37451,1,52,1,0.000107,Trojan
1337,37451,1,52,1,0.000503,Trojan
37451,1337,1,1400,0,0.107521,Trojan
37451,1337,1,1400,0,0.000058,Trojan
37451,1337,1,1400,0,0.000244,Trojan
37451,1337,1,1400,0,0.000057,Trojan
37451,1337,1,1400,0,0.000037,Trojan
37451,1337,1,1400,0,0.000529,Trojan
37451,1337,1,1400,0,0.000106,Trojan
1337,37451,1,52,1,0.000109,Trojan
1337,37451,1,52,1,0.000109,Trojan
37451,1337,1,1400,0,0.000028,Trojan
37451,1337,1,1400,0,0.000057,Trojan
1337,37451,1,52,1,0.000323,Trojan
1337,37451,1,52,1,0.000347,Trojan
37451,1337,1,1400,0,0.001289,Trojan
37451,1337,1,1400,0,0.000058,Trojan
37451,1337,1,1400,0,0.000261,Trojan
37451,1337,1,1400,0,0.000059,Trojan
37451,1337,1,1400,0,0.000037,Trojan
37451,1337,1,1400,0,0.000267,Trojan
37451,1337,1,1400,0,0.000057,Trojan
37451,1337,1,1400,0,0.000037,Trojan
1337,37451,1,52,1,0.00031,Trojan
1337,37451,1,52,1,0.000139,Trojan
37451,1337,1,1400,0,0.000128,Trojan
37451,1337,1,1400,0,0.000065,Trojan
1337,37451,1,52,1,0.000184,Trojan
37451,1337,1,1400,0,0.000021,Trojan
37451,1337,1,1400,0,0.000118,Trojan
37451,1337,1,1400,0,0.000119,Trojan
37451,1337,1,1400,0,0.000054,Trojan
1337,37451,1,52,1,0.000193,Trojan
1337,37451,1,52,1,0.000121,Trojan
37451,1337,1,1400,0,0.000017,Trojan
37451,1337,1,1400,0,0.000043,Trojan
37451,1337,1,1400,0,0.000171,Trojan
37451,1337,1,1400,0,0.000056,Trojan
1337,37451,1,52,1,0.000123,Trojan
37451,1337,1,1400,0,0.000092,Trojan
1337,37451,1,52,1,0.00017,Trojan
37451,1337,1,1400,0,0.000119,Trojan
37451,1337,1,1400,0,0.000062,Trojan
1337,37451,1,52,1,0.00014,Trojan
37451,1337,1,1400,0,0.000287,Trojan
37451,1337,1,1400,0,0.00007,Trojan
1337,37451,1,52,1,0.000073,Trojan
37451,1337,1,1400,0,0.000151,Trojan
37451,1337,1,1400,0,0.000183,Trojan
37451,1337,1,1400,0,0.000057,Trojan
1337,37451,1,52,1,0.000049,Trojan
1337,37451,1,52,1,0.000273,Trojan
37451,1337,1,1400,0,0.000103,Trojan
37451,1337,1,1400,0,0.000059,Trojan
37451,1337,1,1400,0,0.000036,Trojan
37451,1337,1,1400,0,0.000122,Trojan
37451,1337,1,1400,0,0.000051,Trojan
37451,1337,1,1400,0,0.000034,Trojan
1337,37451,1,52,1,0.000138,Trojan
37451,1337,1,1400,0,0.000096,Trojan
1337,37451,1,52,1,0.000107,Trojan
37451,1337,1,1400,0,0.000096,Trojan
1337,37451,1,52,1,0.000034,Trojan
1337,37451,1,52,1,0.000239,Trojan
1337,37451,1,52,1,0.000231,Trojan
37451,1337,1,704,0,0.000937,Trojan
37451,1337,1,1400,0,0.13131,Trojan
37451,1337,1,1400,0,0.000058,Trojan
37451,1337,1,1400,0,0.000243,Trojan
37451,1337,1,1400,0,0.000059,Trojan
37451,1337,1,1400,0,0.000037,Trojan
37451,1337,1,1400,0,0.000273,Trojan
37451,1337,1,1400,0,0.000057,Trojan
37451,1337,1,1400,0,0.000037,Trojan
1337,37451,1,52,1,0.000355,Trojan
37451,1337,1,1400,0,0.000322,Trojan
37451,1337,1,1400,0,0.000053,Trojan
37451,1337,1,1400,0,0.000037,Trojan
1337,37451,1,52,1,0.000101,Trojan
37451,1337,1,1400,0,0.000116,Trojan
37451,1337,1,1400,0,0.000059,Trojan
37451,1337,1,1400,0,0.00007,Trojan
37451,1337,1,1400,0,0.000037,Trojan
37451,1337,1,1400,0,0.000301,Trojan
37451,1337,1,1400,0,0.000057,Trojan
1337,37451,1,52,1,0.000057,Trojan
1337,37451,1,52,1,0.0003,Trojan
1337,37451,1,52,1,0.00022,Trojan
37451,1337,1,1400,0,0.000106,Trojan
37451,1337,1,1400,0,0.000062,Trojan
37451,1337,1,1400,0,0.000088,Trojan
37451,1337,1,1400,0,0.000278,Trojan
37451,1337,1,1400,0,0.000216,Trojan
37451,1337,1,1400,0,0.000059,Trojan
37451,1337,1,1400,0,0.000038,Trojan
1337,37451,1,52,1,0.000134,Trojan
37451,1337,1,1400,0,0.000107,Trojan
1337,37451,1,52,1,0.000074,Trojan
1337,37451,1,52,1,0.000258,Trojan
37451,1337,1,1400,0,0.000115,Trojan
37451,1337,1,1400,0,0.000282,Trojan
37451,1337,1,1400,0,0.000059,Trojan
37451,1337,1,1400,0,0.000037,Trojan
1337,37451,1,52,1,0.000032,Trojan
37451,1337,1,1400,0,0.000087,Trojan
37451,1337,1,1400,0,0.000223,Trojan
37451,1337,1,1400,0,0.000057,Trojan
37451,1337,1,1400,0,0.000036,Trojan
37451,1337,1,1400,0,0.000196,Trojan
37451,1337,1,1400,0,0.000188,Trojan
1337,37451,1,52,1,0.000067,Trojan
37451,1337,1,1400,0,0.000097,Trojan
37451,1337,1,1400,0,0.000056,Trojan
37451,1337,1,1400,0,0.000076,Trojan
1337,37451,1,52,1,0.000002,Trojan
37451,1337,1,1400,0,0.000073,Trojan
37451,1337,1,1400,0,0.000329,Trojan
37451,1337,1,1400,0,0.000062,Trojan
37451,1337,1,1400,0,0.000232,Trojan
1337,37451,1,52,1,0.00001,Trojan
37451,1337,1,1400,0,0.000083,Trojan
1337,37451,1,52,1,0.000138,Trojan
37451,1337,1,1400,0,0.000121,Trojan
37451,1337,1,1002,0,0.000055,Trojan
1337,37451,1,52,1,0.000083,Trojan
1337,37451,1,52,1,0.000108,Trojan
41893,1337,1,60,0,0,Trojan
1337,41893,1,40,1,0.000706,Trojan
41893,1337,1,60,0,1.042377,Trojan
1337,41893,1,40,1,0.000828,Trojan
41893,1337,1,60,0,1.052642,Trojan
1337,41893,1,40,1,0.000698,Trojan
41893,1337,1,60,0,1.034878,Trojan
1337,41893,1,40,1,0.000777,Trojan
41893,1337,1,60,0,1.037132,Trojan
1337,41893,1,40,1,0.000628,Trojan
41893,1337,1,60,0,1.036688,Trojan
1337,41893,1,40,1,0.000466,Trojan
41893,1337,1,60,0,1.043248,Trojan
1337,41893,1,52,1,0.000636,Trojan
41893,1337,1,40,0,0.006764,Trojan
1337,41893,1,46,1,0.009872,Trojan
41893,1337,1,40,0,0.007169,Trojan
41893,1337,1,104,0,0.017935,Trojan
1337,41893,1,40,1,0.063455,Trojan
1337,41893,1,45,1,7.973698,Trojan
41893,1337,1,45,0,0.048593,Trojan
41893,1337,1,40,0,0.037032,Trojan
1337,41893,1,40,1,0.005503,Trojan
41893,1337,0,62,0,5.493768,Trojan
41893,1337,1,45,0,2.533272,Trojan
1337,41893,1,45,1,0.000782,Trojan
41893,1337,1,40,0,0.004022,Trojan
41893,1337,1,45,0,8.005771,Trojan
1337,41893,1,40,1,0.048017,Trojan
1337,41893,1,45,1,0.218583,Trojan
41893,1337,1,40,0,0.084695,Trojan
41893,1337,1,45,0,7.653568,Trojan
1337,41893,1,40,1,0.043359,Trojan
1337,41893,1,45,1,0.468865,Trojan
41893,1337,1,40,0,0.122821,Trojan
41893,1337,0,62,0,0.859417,Trojan
41893,1337,1,45,0,6.633721,Trojan
1337,41893,1,40,1,0.056368,Trojan
1337,41893,1,45,1,0.458208,Trojan
41893,1337,1,40,0,0.086689,Trojan
41893,1337,1,45,0,7.494801,Trojan
1337,41893,1,40,1,0.053308,Trojan
1337,41893,1,45,1,0.453654,Trojan
41893,1337,1,40,0,0.093043,Trojan
41893,1337,0,62,0,4.690834,Trojan
41893,1337,1,45,0,2.772559,Trojan
1337,41893,1,40,1,0.052716,Trojan
1337,41893,1,45,1,0.465151,Trojan
41893,1337,1,40,0,0.10414,Trojan
1337,41893,1,70,1,2.656953,Trojan
41893,1337,1,40,0,0.106075,Trojan
41893,1337,1,65,0,0.958048,Trojan
1337,41893,1,40,1,0.053002,Trojan
41893,1337,1,60,0,1.013479,Trojan
1337,41893,1,52,1,0.000834,Trojan
41893,1337,1,40,0,0.008147,Trojan
41893,1337,1,44,0,0.007459,Trojan
41893,1337,1,40,0,0.000725,Trojan
1337,41893,1,40,1,0.000728,Trojan
1337,41893,1,40,1,0.000357,Trojan
41893,1337,1,40,0,0.004525,Trojan
1337,41893,1,45,1,5.918043,Trojan
1337,41893,1,45,1,0.306055,Trojan
41893,1337,1,40,0,0.010721,Trojan
41893,1337,1,52,0,0.00008,Trojan
41893,1337,1,45,0,0.894463,Trojan
1337,41893,1,40,1,0.069443,Trojan
41893,1337,0,62,0,4.607668,Trojan
1337,41893,1,45,1,2.313761,Trojan
41893,1337,1,40,0,0.115561,Trojan
41893,1337,1,45,0,1.182757,Trojan
1337,41893,1,40,1,0.045103,Trojan
1337,41893,1,45,1,6.906444,Trojan
41893,1337,1,40,0,0.055215,Trojan
41893,1337,1,45,0,1.174157,Trojan
1337,41893,1,40,1,0.05197,Trojan
1337,41893,1,45,1,6.953241,Trojan
41893,1337,1,40,0,0.11995,Trojan
41893,1337,0,62,0,1.112523,Trojan
41893,1337,1,45,0,0.012586,Trojan
1337,41893,1,40,1,0.054614,Trojan
1337,41893,1,45,1,6.73213,Trojan
41893,1337,1,40,0,0.075068,Trojan
41893,1337,1,45,0,1.429192,Trojan
1337,41893,1,40,1,0.041998,Trojan
1337,41893,1,45,1,6.705446,Trojan
41893,1337,1,40,0,0.118683,Trojan
41893,1337,1,45,0,1.1488,Trojan
1337,41893,1,40,1,0.04273,Trojan
41893,1337,0,62,0,3.684455,Trojan
1337,41893,1,45,1,3.067307,Trojan
41893,1337,1,40,0,0.041368,Trojan
41893,1337,1,45,0,1.422961,Trojan
1337,41893,1,40,1,0.049589,Trojan
41893,1337,1,45,0,0.270677,Trojan
1337,41893,1,52,1,0.000878,Trojan
1337,41893,1,45,1,6.419714,Trojan
41893,1337,1,40,0,0.218601,Trojan
41893,1337,1,45,0,1.158117,Trojan
1337,41893,1,40,1,0.040899,Trojan
1337,41893,1,45,1,6.643608,Trojan
41893,1337,1,40,0,0.054304,Trojan
41893,1337,0,62,0,0.654959,Trojan
41893,1337,1,45,0,0.756859,Trojan
1337,41893,1,40,1,0.046633,Trojan
1337,41893,1,45,1,6.707299,Trojan
41893,1337,1,40,0,0.142665,Trojan
41893,1337,1,45,0,1.183314,Trojan
1337,41893,1,40,1,0.045032,Trojan
1337,41893,1,81,1,0.508752,Trojan
1337,41893,1,81,1,0.358188,Trojan
41893,1337,1,40,0,0.131975,Trojan
41893,1337,1,52,0,0.000064,Trojan
41893,1337,1,65,0,0.003119,Trojan
1337,41893,1,40,1,0.044796,Trojan
41893,1337,1,60,0,1.023473,Trojan
1337,41893,1,52,1,0.001045,Trojan
41893,1337,1,40,0,0.006397,Trojan
41893,1337,1,45,0,0.005549,Trojan
41893,1337,1,40,0,0.001966,Trojan
1337,41893,1,40,1,0.00078,Trojan
1337,41893,1,40,1,0.000398,Trojan
41893,1337,1,40,0,0.003203,Trojan
1337,41893,1,45,1,6.457495,Trojan
41893,1337,1,40,0,0.078042,Trojan
41893,1337,1,45,0,0.567998,Trojan
1337,41893,1,40,1,0.041226,Trojan
41893,1337,0,62,0,1.904495,Trojan
1337,41893,1,81,1,1.834712,Trojan
41893,1337,1,40,0,0.121729,Trojan
41893,1337,1,65,0,0.003805,Trojan
1337,41893,1,40,1,0.041688,Trojan
41893,1337,1,60,0,1.021278,Trojan
1337,41893,1,52,1,0.001105,Trojan
41893,1337,1,40,0,0.005605,Trojan
41893,1337,1,45,0,0.000866,Trojan
41893,1337,1,40,0,0.000306,Trojan
1337,41893,1,40,1,0.000935,Trojan
1337,41893,1,40,1,0.000756,Trojan
41893,1337,1,40,0,0.006253,Trojan
1337,41893,1,81,1,1.260566,Trojan
41893,1337,1,65,0,0.123829,Trojan
1337,41893,1,40,1,0.046837,Trojan
41893,1337,1,65,0,0.260811,Trojan
1337,41893,1,52,1,0.000651,Trojan
41893,1337,1,60,0,0.742133,Trojan
1337,41893,1,52,1,0.000705,Trojan
41893,1337,1,40,0,0.02362,Trojan
41893,1337,1,90,0,0.034233,Trojan
41893,1337,1,40,0,0.000186,Trojan
1337,41893,1,40,1,0.000484,Trojan
1337,41893,1,40,1,0.000133,Trojan
41893,1337,1,40,0,0.00469,Trojan
1337,41893,1,45,1,6.901697,Trojan
41893,1337,1,45,0,0.074914,Trojan
1337,41893,1,40,1,0.049517,Trojan
41893,1337,0,62,0,7.445533,Trojan
41893,1337,1,45,0,0.5498,Trojan
1337,41893,1,45,1,0.000696,Trojan
41893,1337,1,40,0,0.042059,Trojan
41893,1337,1,45,0,7.984408,Trojan
1337,41893,1,45,1,0.001283,Trojan
41893,1337,1,40,0,0.005434,Trojan
41893,1337,1,45,0,8.130672,Trojan
1337,41893,1,45,1,0.001672,Trojan
41893,1337,1,40,0,0.004013,Trojan
41893,1337,0,62,0,3.311978,Trojan
41893,1337,1,45,0,4.744245,Trojan
1337,41893,1,45,1,0.002234,Trojan
41893,1337,1,40,0,0.006417,Trojan
1337,41893,1,40,1,0.036799,Trojan
1337,41893,1,73,1,2.465642,Trojan
41893,1337,1,40,0,0.12823,Trojan
41893,1337,1,65,0,0.006941,Trojan
1337,41893,1,40,1,0.054023,Trojan
41893,1337,1,60,0,1.007231,Trojan
1337,41893,1,52,1,0.000994,Trojan
41893,1337,1,40,0,0.005623,Trojan
41893,1337,1,1401,0,0.496804,Trojan
443,41893,5,576,1,0.00004,Trojan
41893,1337,1,1401,0,0.000427,Trojan
443,41893,5,576,1,0.000029,Trojan
41893,1337,1,1401,0,0.001316,Trojan
443,41893,5,576,1,0.000028,Trojan
41893,1337,1,1401,0,0.000621,Trojan
443,41893,5,576,1,0.000038,Trojan
41893,1337,1,1401,0,0.000848,Trojan
443,41893,5,576,1,0.000029,Trojan
41893,1337,1,1401,0,0.00311,Trojan
443,41893,5,576,1,0.000028,Trojan
41893,1337,1,66,0,0.000024,Trojan
1337,41893,1,52,1,0.000717,Trojan
41893,1337,1,1401,0,0.000036,Trojan
443,41893,5,576,1,0.000021,Trojan
41893,1337,1,1401,0,0.001997,Trojan
443,41893,5,576,1,0.00004,Trojan
41893,1337,1,1401,0,0.00287,Trojan
443,41893,5,576,1,0.000029,Trojan
41893,1337,1,1400,0,0.001074,Trojan
1337,41893,1,52,1,0.000655,Trojan
41893,1337,1,1400,0,0.000303,Trojan
41893,1337,1,42,0,0.000058,Trojan
1337,41893,1,60,1,0.000548,Trojan
1337,41893,1,52,1,0.000017,Trojan
41893,1337,1,1400,0,0.00009,Trojan
1337,41893,1,52,1,0.000584,Trojan
41893,1337,1,1400,0,0.001007,Trojan
1337,41893,1,52,1,0.000557,Trojan
41893,1337,1,42,0,0.001842,Trojan
1337,41893,1,52,1,0.000441,Trojan
41893,1337,1,1400,0,0.000279,Trojan
1337,41893,1,52,1,0.000501,Trojan
41893,1337,1,1400,0,0.000312,Trojan
41893,1337,1,42,0,0.00006,Trojan
1337,41893,1,52,1,0.000419,Trojan
1337,41893,1,40,1,0.000016,Trojan
41893,1337,1,1400,0,0.000372,Trojan
41893,1337,1,1400,0,0.001363,Trojan
1337,41893,1,40,1,0.000498,Trojan
41893,1337,1,1400,0,0.000238,Trojan
41893,1337,1,42,0,0.000058,Trojan
1337,41893,1,52,1,0.000426,Trojan
41893,1337,1,1400,0,0.001908,Trojan
1337,41893,1,52,1,0.000439,Trojan
41893,1337,1,1400,0,0.000229,Trojan
1337,41893,1,52,1,0.000469,Trojan
41893,1337,1,1400,0,0.000314,Trojan
41893,1337,1,41,0,0.000203,Trojan
1337,41893,1,52,1,0.00022,Trojan
1337,41893,1,40,1,0.000051,Trojan
41893,1337,1,1400,0,0.000614,Trojan
1337,41893,1,40,1,0.000469,Trojan
41893,1337,1,1400,0,0.001058,Trojan
41893,1337,1,1400,0,0.002337,Trojan
1337,41893,1,40,1,0.000422,Trojan
41893,1337,1,1400,0,0.000317,Trojan
41893,1337,1,1400,0,0.001295,Trojan
1337,41893,1,40,1,0.000435,Trojan
41893,1337,1,1400,0,0.000221,Trojan
41893,1337,1,101,0,0.004263,Trojan
1337,41893,1,40,1,0.000474,Trojan
1337,41893,1,40,1,0.00005,Trojan
41893,1337,1,40,0,0.004181,Trojan
1337,41893,1,45,1,6.372322,Trojan
41893,1337,1,45,0,0.106028,Trojan
1337,41893,1,40,1,0.045212,Trojan
41893,1337,0,62,0,4.516855,Trojan
1337,41893,1,45,1,3.560977,Trojan
41893,1337,1,45,0,0.030332,Trojan
41893,1337,1,40,0,0.041489,Trojan
1337,41893,1,40,1,0.006649,Trojan
1337,41893,1,45,1,8.031579,Trojan
41893,1337,1,40,0,0.04376,Trojan
41893,1337,1,45,0,0.001301,Trojan
1337,41893,1,40,1,0.048252,Trojan
1337,41893,1,45,1,8.03235,Trojan
41893,1337,1,45,0,0.04664,Trojan
41893,1337,1,40,0,0.042617,Trojan
1337,41893,1,40,1,0.004159,Trojan
41893,1337,0,62,0,0.130552,Trojan
1337,41893,1,45,1,7.884984,Trojan
41893,1337,1,40,0,0.032247,Trojan
41893,1337,1,45,0,0.002585,Trojan
1337,41893,1,40,1,0.0425,Trojan
1337,41893,1,45,1,8.047295,Trojan
41893,1337,1,45,0,0.059934,Trojan
1337,41893,1,40,1,0.049076,Trojan
41893,1337,0,62,0,3.931933,Trojan
1337,41893,1,45,1,3.978083,Trojan
41893,1337,1,45,0,0.129982,Trojan
1337,41893,1,40,1,0.040573,Trojan
1337,41893,1,140,1,7.207875,Trojan
41893,1337,1,65,0,0.127708,Trojan
1337,41893,1,40,1,0.052638,Trojan
41893,1337,1,60,0,1.00968,Trojan
1337,41893,1,52,1,0.001369,Trojan
41893,1337,1,40,0,0.005437,Trojan
41893,1337,1,44,0,0.005556,Trojan
41893,1337,1,40,0,0.002049,Trojan
1337,41893,1,40,1,0.000684,Trojan
1337,41893,1,40,1,0.000206,Trojan
41893,1337,1,40,0,0.004259,Trojan
1337,41893,1,45,1,7.002402,Trojan
41893,1337,1,45,0,0.093227,Trojan
41893,1337,1,40,0,0.038739,Trojan
1337,41893,1,40,1,0.008008,Trojan
41893,1337,0,62,0,0.32084,Trojan
1337,41893,1,45,1,7.696194,Trojan
41893,1337,1,45,0,0.025471,Trojan
41893,1337,1,40,0,0.005346,Trojan
1337,41893,1,40,1,0.046661,Trojan
1337,41893,1,45,1,8.016492,Trojan
41893,1337,1,45,0,0.002482,Trojan
41893,1337,1,40,0,0.002428,Trojan
1337,41893,1,40,1,0.041017,Trojan
41893,1337,0,62,0,4.205537,Trojan
41893,1337,1,45,0,3.763488,Trojan
1337,41893,1,45,1,0.004413,Trojan
41893,1337,1,40,0,0.008812,Trojan
41893,1337,1,45,0,8.013354,Trojan
1337,41893,1,45,1,0.001812,Trojan
41893,1337,1,40,0,0.004105,Trojan
1337,41893,1,45,1,8.078374,Trojan
41893,1337,1,45,0,0.070153,Trojan
41893,1337,1,40,0,0.000771,Trojan
1337,41893,1,40,1,0.051917,Trojan
41893,1337,0,62,0,0.042604,Trojan
1337,41893,1,45,1,7.911345,Trojan
41893,1337,1,40,0,0.085768,Trojan
41893,1337,1,45,0,0.005104,Trojan
1337,41893,1,40,1,0.048543,Trojan
1337,41893,1,45,1,7.954348,Trojan
41893,1337,1,45,0,0.047222,Trojan
41893,1337,1,40,0,0.039089,Trojan
1337,41893,1,40,1,0.022574,Trojan
41893,1337,0,62,0,3.920647,Trojan
1337,41893,1,45,1,4.033258,Trojan
41893,1337,1,40,0,0.10831,Trojan
41893,1337,1,45,0,0.00283,Trojan
1337,41893,1,40,1,0.044149,Trojan
1337,41893,1,114,1,5.652966,Trojan
41893,1337,1,65,0,0.040046,Trojan
1337,41893,1,40,1,0.056788,Trojan
41893,1337,1,60,0,1.005762,Trojan
1337,41893,1,52,1,0.000549,Trojan
41893,1337,1,40,0,0.004699,Trojan
41893,1337,1,43,0,0.170583,Trojan
41893,1337,1,40,0,0.00306,Trojan
1337,41893,1,40,1,0.000654,Trojan
1337,41893,1,40,1,0.000174,Trojan
41893,1337,1,40,0,0.001722,Trojan
41893,1337,1,45,0,6.841739,Trojan
1337,41893,1,45,1,0.000653,Trojan
41893,1337,1,40,0,0.03804,Trojan
41893,1337,0,62,0,1.998232,Trojan
41893,1337,1,45,0,5.987077,Trojan
1337,41893,1,45,1,0.001475,Trojan
41893,1337,1,40,0,0.007806,Trojan
1337,41893,1,45,1,8.068423,Trojan
41893,1337,1,40,0,0.074785,Trojan
41893,1337,1,45,0,0.000916,Trojan
1337,41893,1,40,1,0.043446,Trojan
41893,1337,0,62,0,5.846725,Trojan
1337,41893,1,45,1,2.169833,Trojan
41893,1337,1,45,0,0.033737,Trojan
1337,41893,1,40,1,0.059591,Trojan
1337,41893,1,45,1,8.017461,Trojan
41893,1337,1,45,0,0.063934,Trojan
41893,1337,1,40,0,0.039105,Trojan
1337,41893,1,40,1,0.004113,Trojan
1337,41893,1,45,1,8.03211,Trojan
41893,1337,1,40,0,0.063567,Trojan
41893,1337,1,45,0,0.007216,Trojan
1337,41893,1,40,1,0.053919,Trojan
41893,1337,0,62,0,1.453808,Trojan
1337,41893,1,45,1,6.499614,Trojan
41893,1337,1,45,0,0.080135,Trojan
1337,41893,1,40,1,0.044877,Trojan
41893,1337,1,45,0,7.976626,Trojan
1337,41893,1,45,1,0.019935,Trojan
41893,1337,1,40,0,0.05415,Trojan
41893,1337,0,62,0,5.350803,Trojan
41893,1337,1,45,0,2.620628,Trojan
1337,41893,1,45,1,0.000788,Trojan
41893,1337,1,40,0,0.00418,Trojan
41893,1337,1,45,0,8.040067,Trojan
1337,41893,1,45,1,0.000918,Trojan
41893,1337,1,40,0,0.005299,Trojan
1337,41893,1,45,1,8.067134,Trojan
41893,1337,1,45,0,0.055264,Trojan
41893,1337,1,40,0,0.005771,Trojan
1337,41893,1,40,1,0.048013,Trojan
41893,1337,1,45,0,0.211575,Trojan
1337,41893,1,52,1,0.000855,Trojan
41893,1337,0,62,0,0.958925,Trojan
41893,1337,1,45,0,6.783435,Trojan
1337,41893,1,45,1,0.001795,Trojan
41893,1337,1,40,0,0.005858,Trojan
1337,41893,1,45,1,8.073768,Trojan
41893,1337,1,40,0,0.104459,Trojan
41893,1337,1,45,0,0.008839,Trojan
1337,41893,1,40,1,0.05376,Trojan
41893,1337,0,62,0,4.991712,Trojan
1337,41893,1,45,1,2.983711,Trojan
41893,1337,1,45,0,0.055253,Trojan
1337,41893,1,69,1,0.013518,Trojan
41893,1337,1,65,0,0.013254,Trojan
1337,41893,1,40,1,0.052322,Trojan
41893,1337,1,60,0,1.026715,Trojan
1337,41893,1,52,1,0.001095,Trojan
41893,1337,1,40,0,0.007277,Trojan
41893,1337,1,44,0,0.872854,Trojan
41893,1337,1,40,0,0.000285,Trojan
1337,41893,1,40,1,0.000832,Trojan
1337,41893,1,40,1,0.000346,Trojan
41893,1337,1,40,0,0.003074,Trojan
1337,41893,1,45,1,6.119071,Trojan
41893,1337,1,45,0,0.077386,Trojan
1337,41893,1,40,1,0.041469,Trojan
41893,1337,1,45,0,7.984371,Trojan
1337,41893,1,45,1,0.00159,Trojan
41893,1337,1,40,0,0.038777,Trojan
41893,1337,0,62,0,0.777338,Trojan
1337,41893,1,45,1,7.235258,Trojan
41893,1337,1,45,0,0.055199,Trojan
41893,1337,1,40,0,0.005499,Trojan
1337,41893,1,40,1,0.057174,Trojan
1337,41893,1,45,1,7.975264,Trojan
41893,1337,1,40,0,0.09659,Trojan
41893,1337,1,45,0,0.001396,Trojan
1337,41893,1,40,1,0.04242,Trojan
41893,1337,0,62,0,4.553234,Trojan
1337,41893,1,45,1,3.463479,Trojan
41893,1337,1,45,0,0.140666,Trojan
1337,41893,1,40,1,0.046248,Trojan
41893,1337,1,45,0,0.281631,Trojan
1337,41893,1,52,1,0.000833,Trojan
